DrugID,UniprotID,ZeroScore,ActionType,ActionLabel
DB09513,P20618,0.9769693490005597,ZeroAction,0
DB08936,Q14957,0.9769693490005597,ZeroAction,0
DB09513,P28074,0.9769693490005597,ZeroAction,0
DB06824,O94788,0.976773974668844,ZeroAction,0
DB00742,P0AC13,0.976773974668844,ZeroAction,0
DB00226,Q9Y617,0.976773974668844,ZeroAction,0
DB09513,Q9GZZ6,0.976773974668844,ZeroAction,0
DB00226,O15269,0.976773974668844,ZeroAction,0
DB00226,P23378,0.976773974668844,ZeroAction,0
DB00226,Q8IUZ5,0.976773974668844,ZeroAction,0
DB00226,Q9NVS9,0.976773974668844,ZeroAction,0
DB06824,P00352,0.976773974668844,ZeroAction,0
DB00226,Q2TU84,0.976773974668844,ZeroAction,0
DB00478,P46597,0.976773974668844,ZeroAction,0
DB06824,P09455,0.976773974668844,ZeroAction,0
DB00226,Q9UGI5,0.976773974668844,ZeroAction,0
DB09513,Q02318,0.976773974668844,ZeroAction,0
DB00226,O15270,0.976773974668844,ZeroAction,0
DB00478,P14902,0.976773974668844,ZeroAction,0
DB06824,P50120,0.976773974668844,ZeroAction,0
DB00226,P20132,0.976773974668844,ZeroAction,0
DB00226,P13196,0.976773974668844,ZeroAction,0
DB00226,P32929,0.976773974668844,ZeroAction,0
DB00888,P05106,0.976773974668844,ZeroAction,0
DB00226,Q16719,0.976773974668844,ZeroAction,0
DB00226,Q16773,0.976773974668844,ZeroAction,0
DB06824,P82980,0.976773974668844,ZeroAction,0
DB00226,Q8N5Z0,0.976773974668844,ZeroAction,0
DB00226,P22557,0.976773974668844,ZeroAction,0
DB00226,P04181,0.976773974668844,ZeroAction,0
DB06824,O43174,0.976773974668844,ZeroAction,0
DB00226,Q96GD0,0.976773974668844,ZeroAction,0
DB00226,Q9Y600,0.976773974668844,ZeroAction,0
DB06824,P02753,0.976773974668844,ZeroAction,0
DB06824,P10745,0.976773974668844,ZeroAction,0
DB00226,O75600,0.976773974668844,ZeroAction,0
DB00226,O94903,0.976773974668844,ZeroAction,0
DB00226,P11926,0.976773974668844,ZeroAction,0
DB00226,Q99259,0.976773974668844,ZeroAction,0
DB00226,P19113,0.976773974668844,ZeroAction,0
DB00226,Q9GZT4,0.976773974668844,ZeroAction,0
DB09513,P08909,0.9764809864268768,ZeroAction,0
DB01619,Q03154,0.9764809864268768,ZeroAction,0
DB01619,P48637,0.9764809864268768,ZeroAction,0
DB08936,P50440,0.9764809864268768,ZeroAction,0
DB11738,Q9Y6K1,0.9764809864268768,ZeroAction,0
DB09085,P05057,0.9762857097579092,ZeroAction,0
DB09085,A0A5P8YJZ1,0.9762857097579092,ZeroAction,0
DB09085,Q9A1X4,0.9762857097579092,ZeroAction,0
DB09085,P46439,0.9762857097579092,ZeroAction,0
DB09085,Q56691,0.9762857097579092,ZeroAction,0
DB09085,Q60049,0.9762857097579092,ZeroAction,0
DB09085,P71119,0.9762857097579092,ZeroAction,0
DB09085,Q9BU02,0.9762857097579092,ZeroAction,0
DB09085,Q9WYT0,0.9762857097579092,ZeroAction,0
DB09085,Q16772,0.9762857097579092,ZeroAction,0
DB09085,P29972,0.9762857097579092,ZeroAction,0
DB09085,P62753,0.9762857097579092,ZeroAction,0
DB09085,Q2G0P0,0.9762857097579092,ZeroAction,0
DB09085,P0A753,0.9762857097579092,ZeroAction,0
DB09085,Q9UJ68,0.9762857097579092,ZeroAction,0
DB09085,Q7RTV2,0.9762857097579092,ZeroAction,0
DB09085,Q52546,0.9762857097579092,ZeroAction,0
DB09085,C0H546,0.9762857097579092,ZeroAction,0
DB09085,P28065,0.9762857097579092,ZeroAction,0
DB09085,Q9RA47,0.9762857097579092,ZeroAction,0
DB12532,O14578,0.9762857097579092,ZeroAction,0
DB09513,P11473,0.9761880860681994,ZeroAction,0
DB01421,P78348,0.9761880860681994,ZeroAction,0
DB00888,P12004,0.9761880860681994,ZeroAction,0
DB11386,Q16647,0.9761880860681994,ZeroAction,0
DB09287,Q12791,0.9758952735664502,ZeroAction,0
DB09513,P34972,0.9758952735664502,ZeroAction,0
DB01619,Q9H2M3,0.9758952735664502,ZeroAction,0
DB01619,P50579,0.9758952735664502,ZeroAction,0
DB06824,P04183,0.9756025488952764,ZeroAction,0
DB09513,Q9H4B7,0.9756025488952764,ZeroAction,0
DB09117,Q8TE23,0.9756025488952764,ZeroAction,0
DB09085,P00403,0.9753099120283326,ZeroAction,0
DB09085,Q9NYV7,0.9753099120283326,ZeroAction,0
DB09085,Q9Y2Q3,0.9753099120283326,ZeroAction,0
DB09085,Q8N1Q1,0.9753099120283326,ZeroAction,0
DB09085,P53805,0.9753099120283326,ZeroAction,0
DB09085,A0A348A0U3,0.9753099120283326,ZeroAction,0
DB09085,Q59FK2,0.9753099120283326,ZeroAction,0
DB12532,Q05318,0.9753099120283326,ZeroAction,0
DB09085,C0H4V6,0.9753099120283326,ZeroAction,0
DB12532,C6KSR5,0.9753099120283326,ZeroAction,0
DB09513,P00811,0.9753099120283326,ZeroAction,0
DB01082,P26676,0.9753099120283326,ZeroAction,0
DB09085,Q15125,0.9753099120283326,ZeroAction,0
DB09085,P20276,0.9753099120283326,ZeroAction,0
DB12532,Q8I5G6,0.9753099120283326,ZeroAction,0
DB09085,P00807,0.9753099120283326,ZeroAction,0
DB09085,P13299,0.9753099120283326,ZeroAction,0
DB09513,P30926,0.9753099120283326,ZeroAction,0
DB09085,Q8IDP1,0.9753099120283326,ZeroAction,0
DB09085,O00299,0.9753099120283326,ZeroAction,0
DB09085,P02929,0.9753099120283326,ZeroAction,0
DB09085,P30044,0.9753099120283326,ZeroAction,0
DB12532,Q9UQD0,0.9753099120283326,ZeroAction,0
DB09085,P10768,0.9753099120283326,ZeroAction,0
DB00419,Q9NY46,0.9750173629392817,ZeroAction,0
DB11738,O95749,0.974724901601794,ZeroAction,0
DB00226,P24385,0.974724901601794,ZeroAction,0
DB11738,P14324,0.974724901601794,ZeroAction,0
DB09117,P49915,0.974724901601794,ZeroAction,0
DB00226,P51812,0.974724901601794,ZeroAction,0
DB00262,P17752,0.974724901601794,ZeroAction,0
DB09085,Q8I4W4,0.9743350896087494,ZeroAction,0
DB09085,Q96Q83,0.9743350896087494,ZeroAction,0
DB12532,Q8I492,0.9743350896087494,ZeroAction,0
DB09085,P04156,0.9743350896087494,ZeroAction,0
DB09085,P0C0X1,0.9743350896087494,ZeroAction,0
DB12532,P04936,0.9743350896087494,ZeroAction,0
DB09085,Q9H6Z9,0.9743350896087494,ZeroAction,0
DB09085,Q8I3X4,0.9743350896087494,ZeroAction,0
DB12532,Q82122,0.9743350896087494,ZeroAction,0
DB09085,O75489,0.9743350896087494,ZeroAction,0
DB09085,Q8WU03,0.9743350896087494,ZeroAction,0
DB09085,Q9UBX3,0.9743350896087494,ZeroAction,0
DB09085,O24990,0.9743350896087494,ZeroAction,0
DB09085,Q9Y478,0.9743350896087494,ZeroAction,0
DB09085,P18669,0.9743350896087494,ZeroAction,0
DB09085,P17931,0.9743350896087494,ZeroAction,0
DB09085,O67987,0.9743350896087494,ZeroAction,0
DB09117,Q96RJ0,0.9743350896087494,ZeroAction,0
DB09085,P28861,0.9743350896087494,ZeroAction,0
DB09513,P14920,0.9742376609713016,ZeroAction,0
DB09513,P42593,0.9742376609713016,ZeroAction,0
DB09510,P09546,0.9742376609713016,ZeroAction,0
DB01421,P31151,0.9742376609713016,ZeroAction,0
DB09513,Q96RQ9,0.9742376609713016,ZeroAction,0
DB01421,P07359,0.9742376609713016,ZeroAction,0
DB01421,P07204,0.9742376609713016,ZeroAction,0
DB01421,D6RB81,0.9742376609713016,ZeroAction,0
DB06766,P9WQG9,0.9741402420762304,ZeroAction,0
DB09151,P16066,0.9740428329225616,ZeroAction,0
DB11738,P11086,0.9740428329225616,ZeroAction,0
DB00581,P04049,0.973848043835535,ZeroAction,0
DB00226,P05186,0.9736532937024304,ZeroAction,0
DB09085,P40261,0.9733612415243368,ZeroAction,0
DB09085,Q9X1H9,0.9733612415243368,ZeroAction,0
DB09085,O43315,0.9733612415243368,ZeroAction,0
DB09085,Q9H4Y5,0.9733612415243368,ZeroAction,0
DB09085,Q9UNN8,0.9733612415243368,ZeroAction,0
DB12532,Q9HCF6,0.9733612415243368,ZeroAction,0
DB12532,P35579,0.9733612415243368,ZeroAction,0
DB09085,Q8IJ74,0.9733612415243368,ZeroAction,0
DB09085,Q03736,0.9733612415243368,ZeroAction,0
DB00994,Q07864,0.9733612415243368,ZeroAction,0
DB09085,Q5PXQ6,0.9733612415243368,ZeroAction,0
DB12532,P11137,0.9733612415243368,ZeroAction,0
DB12532,Q15746,0.9733612415243368,ZeroAction,0
DB09085,P14489,0.9733612415243368,ZeroAction,0
DB12532,Q9UI33,0.9733612415243368,ZeroAction,0
DB09513,Q53707,0.9733612415243368,ZeroAction,0
DB09085,Q9L5C8,0.9733612415243368,ZeroAction,0
DB12532,O96221,0.9733612415243368,ZeroAction,0
DB09085,P33644,0.9733612415243368,ZeroAction,0
DB09085,Q8I3T9,0.9733612415243368,ZeroAction,0
DB09085,Q44532,0.9733612415243368,ZeroAction,0
DB09085,P00414,0.9733612415243368,ZeroAction,0
DB09085,P0AEK4,0.9733612415243368,ZeroAction,0
DB09085,Q9BTZ2,0.9733612415243368,ZeroAction,0
DB09085,Q7Z4J2,0.9733612415243368,ZeroAction,0
DB09085,P08164,0.9733612415243368,ZeroAction,0
DB09085,P21796,0.9733612415243368,ZeroAction,0
DB09085,P41439,0.9733612415243368,ZeroAction,0
DB09085,P50226,0.9733612415243368,ZeroAction,0
DB09513,P29597,0.9729719748862448,ZeroAction,0
DB11738,P42574,0.9725828639236712,ZeroAction,0
DB03085,Q09470,0.9725828639236712,ZeroAction,0
DB09085,Q9GV41,0.9723883668012469,ZeroAction,0
DB09085,Q9HU22,0.9723883668012469,ZeroAction,0
DB09085,O97313,0.9723883668012469,ZeroAction,0
DB09085,Q8IDQ9,0.9723883668012469,ZeroAction,0
DB09085,Q9GZU7,0.9723883668012469,ZeroAction,0
DB09085,P9WJ63,0.9723883668012469,ZeroAction,0
DB09085,Q6NS38,0.9723883668012469,ZeroAction,0
DB09085,Q92482,0.9723883668012469,ZeroAction,0
DB12532,C0H571,0.9723883668012469,ZeroAction,0
DB09085,Q07021,0.9723883668012469,ZeroAction,0
DB09085,P0C002,0.9723883668012469,ZeroAction,0
DB09085,Q8IBI3,0.9723883668012469,ZeroAction,0
DB12532,Q99758,0.9723883668012469,ZeroAction,0
DB09085,P06748,0.9723883668012469,ZeroAction,0
DB09085,C7C422,0.9723883668012469,ZeroAction,0
DB12532,C0H4L1,0.9723883668012469,ZeroAction,0
DB09085,Q8TCT1,0.9723883668012469,ZeroAction,0
DB01438,P42263,0.9721939085743576,ZeroAction,0
DB11386,Q9UBN7,0.9721939085743576,ZeroAction,0
DB09510,F1T0I5,0.9721939085743576,ZeroAction,0
DB01170,O60568,0.9721939085743576,ZeroAction,0
DB01438,P48058,0.9721939085743576,ZeroAction,0
DB09085,P28062,0.9714164644666048,ZeroAction,0
DB09085,Q16854,0.9714164644666048,ZeroAction,0
DB09085,Q9Y619,0.9714164644666048,ZeroAction,0
DB09085,Q16831,0.9714164644666048,ZeroAction,0
DB00742,P43166,0.9714164644666048,ZeroAction,0
DB09085,P53608,0.9714164644666048,ZeroAction,0
DB09085,Q6IB77,0.9714164644666048,ZeroAction,0
DB09085,P09493,0.9714164644666048,ZeroAction,0
DB09085,C6S3C7,0.9714164644666048,ZeroAction,0
DB09085,O31168,0.9714164644666048,ZeroAction,0
DB09085,Q9EXV5,0.9714164644666048,ZeroAction,0
DB09085,P51164,0.9714164644666048,ZeroAction,0
DB09085,Q49184,0.9714164644666048,ZeroAction,0
DB09085,P0A9Z7,0.9714164644666048,ZeroAction,0
DB09085,P00551,0.9714164644666048,ZeroAction,0
DB09085,C0H4X5,0.9714164644666048,ZeroAction,0
DB09085,P00387,0.9714164644666048,ZeroAction,0
DB09085,Q9NXB9,0.9714164644666048,ZeroAction,0
DB09085,P0AEZ1,0.9714164644666048,ZeroAction,0
DB09085,P67775,0.9714164644666048,ZeroAction,0
DB09085,P9WPB7,0.9714164644666048,ZeroAction,0
DB09085,P0AER0,0.9714164644666048,ZeroAction,0
DB00888,O00142,0.9714164644666048,ZeroAction,0
DB12532,P13568,0.9714164644666048,ZeroAction,0
DB09085,P32322,0.9714164644666048,ZeroAction,0
DB09085,P40306,0.9714164644666048,ZeroAction,0
DB11677,P00491,0.9712222006007456,ZeroAction,0
DB00888,P00338,0.9710279755837746,ZeroAction,0
DB00888,P18440,0.9710279755837746,ZeroAction,0
DB00226,P24530,0.9709308776411942,ZeroAction,0
DB08936,P23416,0.9705425829542524,ZeroAction,0
DB11738,O95264,0.9705425829542524,ZeroAction,0
DB09513,Q06520,0.9705425829542524,ZeroAction,0
DB09513,P63316,0.9705425829542524,ZeroAction,0
DB11386,P06478,0.9705425829542524,ZeroAction,0
DB09085,P0AFI5,0.9704455335485082,ZeroAction,0
DB09085,O14788,0.9704455335485082,ZeroAction,0
DB12532,O00750,0.9704455335485082,ZeroAction,0
DB09085,Q9NYP7,0.9704455335485082,ZeroAction,0
DB12532,P03366,0.9704455335485082,ZeroAction,0
DB09085,P16220,0.9704455335485082,ZeroAction,0
DB09085,P17707,0.9704455335485082,ZeroAction,0
DB09085,P62594,0.9704455335485082,ZeroAction,0
DB09085,T1RTG8,0.9704455335485082,ZeroAction,0
DB09085,P29372,0.9704455335485082,ZeroAction,0
DB09085,Q9BXA5,0.9704455335485082,ZeroAction,0
DB09085,P37610,0.9704455335485082,ZeroAction,0
DB09085,P09038,0.9704455335485082,ZeroAction,0
DB09085,Q9UHQ9,0.9704455335485082,ZeroAction,0
DB09085,O75911,0.9704455335485082,ZeroAction,0
DB09085,Q9Y2D0,0.9704455335485082,ZeroAction,0
DB09085,Q96NR8,0.9704455335485082,ZeroAction,0
DB09085,P07771,0.9704455335485082,ZeroAction,0
DB09085,P0A9P4,0.9704455335485082,ZeroAction,0
DB09085,P09250,0.9704455335485082,ZeroAction,0
DB09085,Q00535,0.9704455335485082,ZeroAction,0
DB09085,Q8IIR9,0.9704455335485082,ZeroAction,0
DB09085,P83812,0.9704455335485082,ZeroAction,0
DB09085,Q9BXI2,0.9704455335485082,ZeroAction,0
DB09085,Q9WZ40,0.9704455335485082,ZeroAction,0
DB09085,P09525,0.9704455335485082,ZeroAction,0
DB09085,P01189,0.9704455335485082,ZeroAction,0
DB09085,Q99623,0.9704455335485082,ZeroAction,0
DB09085,Q9Y5Y7,0.9704455335485082,ZeroAction,0
DB09085,Q16775,0.9704455335485082,ZeroAction,0
DB09085,P18251,0.9704455335485082,ZeroAction,0
DB09085,Q53ZE5,0.9704455335485082,ZeroAction,0
DB09085,C6KT50,0.9704455335485082,ZeroAction,0
DB09085,Q9UJX1,0.9704455335485082,ZeroAction,0
DB09085,P37321,0.9704455335485082,ZeroAction,0
DB09085,O14842,0.9704455335485082,ZeroAction,0
DB09085,Q63HM9,0.9704455335485082,ZeroAction,0
DB09085,Q8TC12,0.9704455335485082,ZeroAction,0
DB00581,O43570,0.9703484938472192,ZeroAction,0
DB06824,P40238,0.9703484938472192,ZeroAction,0
DB09117,Q9Y697,0.970154443554126,ZeroAction,0
DB09117,P00505,0.970154443554126,ZeroAction,0
DB09117,P21549,0.970154443554126,ZeroAction,0
DB06824,P13866,0.970154443554126,ZeroAction,0
DB00478,Q9NZK7,0.970154443554126,ZeroAction,0
DB09117,P17174,0.970154443554126,ZeroAction,0
DB09117,Q96A70,0.970154443554126,ZeroAction,0
DB09117,P17735,0.970154443554126,ZeroAction,0
DB01421,O15427,0.970057432960381,ZeroAction,0
DB11386,P08546,0.9696694875814452,ZeroAction,0
DB09513,P02774,0.9696694875814452,ZeroAction,0
DB12532,Q8III5,0.969475573076026,ZeroAction,0
DB09085,P50897,0.969475573076026,ZeroAction,0
DB09085,Q8N8R3,0.969475573076026,ZeroAction,0
DB09085,Q9Y698,0.969475573076026,ZeroAction,0
DB09085,O95045,0.969475573076026,ZeroAction,0
DB09085,P07711,0.969475573076026,ZeroAction,0
DB09085,Q969I3,0.969475573076026,ZeroAction,0
DB09085,Q8I487,0.969475573076026,ZeroAction,0
DB09085,C6KT68,0.969475573076026,ZeroAction,0
DB09085,Q79FX6,0.969475573076026,ZeroAction,0
DB09085,P25105,0.969475573076026,ZeroAction,0
DB09085,P61432,0.969475573076026,ZeroAction,0
DB09085,Q27743,0.969475573076026,ZeroAction,0
DB09085,Q9H2D1,0.969475573076026,ZeroAction,0
DB09085,P49788,0.969475573076026,ZeroAction,0
DB12532,P55038,0.969475573076026,ZeroAction,0
DB09085,O43772,0.969475573076026,ZeroAction,0
DB09085,P9WPB5,0.969475573076026,ZeroAction,0
DB09085,P0A6I3,0.969475573076026,ZeroAction,0
DB09085,O43704,0.969475573076026,ZeroAction,0
DB09085,Q8IKK7,0.969475573076026,ZeroAction,0
DB09085,P06493,0.969475573076026,ZeroAction,0
DB09085,P47775,0.969475573076026,ZeroAction,0
DB09085,Q15274,0.969475573076026,ZeroAction,0
DB04115,P09848,0.969475573076026,ZeroAction,0
DB09085,Q9UQB9,0.969475573076026,ZeroAction,0
DB09085,P11177,0.969475573076026,ZeroAction,0
DB12532,Q7Z460,0.969475573076026,ZeroAction,0
DB12532,P46940,0.969475573076026,ZeroAction,0
DB09085,P21462,0.969475573076026,ZeroAction,0
DB09085,Q96P88,0.969475573076026,ZeroAction,0
DB09085,Q9WXV1,0.969475573076026,ZeroAction,0
DB09085,P62714,0.969475573076026,ZeroAction,0
DB09085,P0C0X2,0.969475573076026,ZeroAction,0
DB09085,O14832,0.969475573076026,ZeroAction,0
DB09085,P10915,0.969475573076026,ZeroAction,0
DB09085,P19623,0.969475573076026,ZeroAction,0
DB12532,Q8NEV4,0.969475573076026,ZeroAction,0
DB12532,P14410,0.969475573076026,ZeroAction,0
DB09085,O75716,0.969475573076026,ZeroAction,0
DB09513,P50859,0.9692816973496295,ZeroAction,0
DB09513,Q16850,0.9692816973496295,ZeroAction,0
DB04173,Q13464,0.9692816973496295,ZeroAction,0
DB09513,Q07806,0.9690878603945012,ZeroAction,0
DB04173,P27144,0.9689909564537396,ZeroAction,0
DB00888,O75828,0.9689909564537396,ZeroAction,0
DB04173,P24024,0.9689909564537396,ZeroAction,0
DB09117,P35498,0.9687971776409762,ZeroAction,0
DB00888,Q05486,0.9687971776409762,ZeroAction,0
DB01438,P54965,0.9687971776409762,ZeroAction,0
DB00888,P00558,0.9687971776409762,ZeroAction,0
DB09085,Q9Y5Z9,0.9685065820791976,ZeroAction,0
DB12532,A0A143ZZK9,0.9685065820791976,ZeroAction,0
DB09085,P04406,0.9685065820791976,ZeroAction,0
DB09085,P66010,0.9685065820791976,ZeroAction,0
DB09085,P45381,0.9685065820791976,ZeroAction,0
DB09085,Q9NXA8,0.9685065820791976,ZeroAction,0
DB09085,Q9NZL9,0.9685065820791976,ZeroAction,0
DB09085,P9WNG3,0.9685065820791976,ZeroAction,0
DB00452,Q9Y2K2,0.9685065820791976,ZeroAction,0
DB09085,P12461,0.9685065820791976,ZeroAction,0
DB09085,P83689,0.9685065820791976,ZeroAction,0
DB12532,Q9BY66,0.9685065820791976,ZeroAction,0
DB09085,B2ZTR6,0.9685065820791976,ZeroAction,0
DB09085,P51681,0.9685065820791976,ZeroAction,0
DB09085,P40926,0.9685065820791976,ZeroAction,0
DB09085,P11309,0.9685065820791976,ZeroAction,0
DB09085,P22513,0.9685065820791976,ZeroAction,0
DB09085,Q86V86,0.9685065820791976,ZeroAction,0
DB09085,P40925,0.9685065820791976,ZeroAction,0
DB09085,P12256,0.9685065820791976,ZeroAction,0
DB09085,Q6W5P4,0.9685065820791976,ZeroAction,0
DB09085,Q7SIA5,0.9685065820791976,ZeroAction,0
DB03754,Q00534,0.9685065820791976,ZeroAction,0
DB09085,Q7LG56,0.9685065820791976,ZeroAction,0
DB09085,Q8II73,0.9685065820791976,ZeroAction,0
DB09085,Q9CBQ2,0.9685065820791976,ZeroAction,0
DB09085,P0A7Z4,0.9685065820791976,ZeroAction,0
DB12532,O77361,0.9685065820791976,ZeroAction,0
DB09085,P83787,0.9685065820791976,ZeroAction,0
DB12532,Q9P2K8,0.9685065820791976,ZeroAction,0
DB09085,P12271,0.9685065820791976,ZeroAction,0
DB09085,Q9H936,0.9685065820791976,ZeroAction,0
DB12532,P01023,0.9685065820791976,ZeroAction,0
DB09085,P25024,0.9685065820791976,ZeroAction,0
DB09085,O14520,0.9685065820791976,ZeroAction,0
DB09085,P17936,0.9685065820791976,ZeroAction,0
DB09085,Q16816,0.9685065820791976,ZeroAction,0
DB09085,O60513,0.9685065820791976,ZeroAction,0
DB06782,Q08881,0.9685065820791976,ZeroAction,0
DB09085,Q9NS85,0.9685065820791976,ZeroAction,0
DB09085,P52564,0.9685065820791976,ZeroAction,0
DB12532,Q9Y6R4,0.9685065820791976,ZeroAction,0
DB09085,P25774,0.9685065820791976,ZeroAction,0
DB09513,Q9Y271,0.968312900131622,ZeroAction,0
DB00742,Q99835,0.968216073683012,ZeroAction,0
DB09513,Q16288,0.9679256524262738,ZeroAction,0
DB09085,P0A7E1,0.967538559589032,ZeroAction,0
DB08936,P32418,0.967538559589032,ZeroAction,0
DB09085,Q92847,0.967538559589032,ZeroAction,0
DB09085,P28482,0.967538559589032,ZeroAction,0
DB09085,O15264,0.967538559589032,ZeroAction,0
DB09085,Q9NYQ3,0.967538559589032,ZeroAction,0
DB09085,P06746,0.967538559589032,ZeroAction,0
DB09085,P12429,0.967538559589032,ZeroAction,0
DB09085,Q8NFJ5,0.967538559589032,ZeroAction,0
DB09085,Q9NYR8,0.967538559589032,ZeroAction,0
DB09085,P46849,0.967538559589032,ZeroAction,0
DB09085,P06996,0.967538559589032,ZeroAction,0
DB09085,Q96GA7,0.967538559589032,ZeroAction,0
DB09085,P13716,0.967538559589032,ZeroAction,0
DB09085,P50613,0.967538559589032,ZeroAction,0
DB09085,P46734,0.967538559589032,ZeroAction,0
DB09085,P13995,0.967538559589032,ZeroAction,0
DB09085,Q15238,0.967538559589032,ZeroAction,0
DB09085,P04075,0.967538559589032,ZeroAction,0
DB12532,Q9H2X6,0.967538559589032,ZeroAction,0
DB09085,Q99500,0.967538559589032,ZeroAction,0
DB09085,Q888A4,0.967538559589032,ZeroAction,0
DB09085,P49354,0.967538559589032,ZeroAction,0
DB09085,P35219,0.967538559589032,ZeroAction,0
DB12532,P31327,0.967538559589032,ZeroAction,0
DB09085,Q10588,0.967538559589032,ZeroAction,0
DB12532,A0A059JJ46,0.967538559589032,ZeroAction,0
DB09085,Q8NBN7,0.967538559589032,ZeroAction,0
DB09085,Q96C36,0.967538559589032,ZeroAction,0
DB09085,P25963,0.967538559589032,ZeroAction,0
DB09085,P08758,0.967538559589032,ZeroAction,0
DB09085,Q8IJA9,0.967538559589032,ZeroAction,0
DB09085,Q14103,0.967538559589032,ZeroAction,0
DB09085,Q92781,0.967538559589032,ZeroAction,0
DB09513,P04040,0.9672483415560368,ZeroAction,0
DB09117,Q06203,0.966668166620989,ZeroAction,0
DB06824,P13674,0.966668166620989,ZeroAction,0
DB09085,Q9NS75,0.9665715046375066,ZeroAction,0
DB09085,O75936,0.9665715046375066,ZeroAction,0
DB09085,Q8IL86,0.9665715046375066,ZeroAction,0
DB09085,Q8IJC6,0.9665715046375066,ZeroAction,0
DB12532,P08069,0.9665715046375066,ZeroAction,0
DB09085,P48729,0.9665715046375066,ZeroAction,0
DB09085,P19784,0.9665715046375066,ZeroAction,0
DB09085,P13159,0.9665715046375066,ZeroAction,0
DB09085,Q9HBH5,0.9665715046375066,ZeroAction,0
DB09085,Q9Y234,0.9665715046375066,ZeroAction,0
DB09085,P34981,0.9665715046375066,ZeroAction,0
DB09085,Q9UIK4,0.9665715046375066,ZeroAction,0
DB09085,P49146,0.9665715046375066,ZeroAction,0
DB12532,O14841,0.9665715046375066,ZeroAction,0
DB09085,Q8IJR6,0.9665715046375066,ZeroAction,0
DB09085,P17612,0.9665715046375066,ZeroAction,0
DB09085,P0A6J8,0.9665715046375066,ZeroAction,0
DB09085,Q8XB74,0.9665715046375066,ZeroAction,0
DB09085,P50740,0.9665715046375066,ZeroAction,0
DB12532,Q08853,0.9665715046375066,ZeroAction,0
DB09085,O94768,0.9665715046375066,ZeroAction,0
DB12532,P13830,0.9665715046375066,ZeroAction,0
DB09085,Q96S86,0.9665715046375066,ZeroAction,0
DB12532,Q9H2X9,0.9665715046375066,ZeroAction,0
DB09085,P22694,0.9665715046375066,ZeroAction,0
DB09085,Q8N8N7,0.9665715046375066,ZeroAction,0
DB12532,Q9UKE5,0.9665715046375066,ZeroAction,0
DB09085,P56122,0.9665715046375066,ZeroAction,0
DB09085,Q746I8,0.9665715046375066,ZeroAction,0
DB09085,P10724,0.9665715046375066,ZeroAction,0
DB12532,Q5R2K6,0.9665715046375066,ZeroAction,0
DB09510,Q9H3S4,0.9660883396864915,ZeroAction,0
DB09510,Q9BYF1,0.9660883396864915,ZeroAction,0
DB09510,P13584,0.9660883396864915,ZeroAction,0
DB09117,O94925,0.965895141339033,ZeroAction,0
DB08936,P05413,0.965798556654214,ZeroAction,0
DB01438,P43116,0.965798556654214,ZeroAction,0
DB09085,P08373,0.9656054162575664,ZeroAction,0
DB09085,Q9BXA1,0.9656054162575664,ZeroAction,0
DB09085,O60931,0.9656054162575664,ZeroAction,0
DB09085,P50750,0.9656054162575664,ZeroAction,0
DB09085,Q9UJ70,0.9656054162575664,ZeroAction,0
DB09085,Q02768,0.9656054162575664,ZeroAction,0
DB09085,O67135,0.9656054162575664,ZeroAction,0
DB12532,Q9H2G2,0.9656054162575664,ZeroAction,0
DB09085,O75493,0.9656054162575664,ZeroAction,0
DB09085,P20932,0.9656054162575664,ZeroAction,0
DB09085,Q9P0Z9,0.9656054162575664,ZeroAction,0
DB09085,Q9RVD6,0.9656054162575664,ZeroAction,0
DB09085,Q8IM74,0.9656054162575664,ZeroAction,0
DB09085,Q02083,0.9656054162575664,ZeroAction,0
DB09085,Q3KNW5,0.9656054162575664,ZeroAction,0
DB09085,P95468,0.9656054162575664,ZeroAction,0
DB09085,O31616,0.9656054162575664,ZeroAction,0
DB12532,Q9BZV3,0.9656054162575664,ZeroAction,0
DB12532,Q91V14,0.9656054162575664,ZeroAction,0
DB09085,P71278,0.9656054162575664,ZeroAction,0
DB09085,Q9BY41,0.9656054162575664,ZeroAction,0
DB12532,Q8N4C8,0.9656054162575664,ZeroAction,0
DB09085,Q86YV6,0.9656054162575664,ZeroAction,0
DB09085,P17802,0.9656054162575664,ZeroAction,0
DB09085,P49019,0.9656054162575664,ZeroAction,0
DB09085,Q8VP84,0.9656054162575664,ZeroAction,0
DB09085,P22626,0.9656054162575664,ZeroAction,0
DB09085,Q13258,0.9656054162575664,ZeroAction,0
DB09085,P14061,0.9656054162575664,ZeroAction,0
DB09085,Q9BXA7,0.9656054162575664,ZeroAction,0
DB09085,Q25634,0.9656054162575664,ZeroAction,0
DB09085,P21695,0.9656054162575664,ZeroAction,0
DB09085,P33815,0.9656054162575664,ZeroAction,0
DB09085,Q8IU85,0.9656054162575664,ZeroAction,0
DB09085,Q7Z5B4,0.9656054162575664,ZeroAction,0
DB12532,Q56UN5,0.9656054162575664,ZeroAction,0
DB09085,P40394,0.9656054162575664,ZeroAction,0
DB09085,P50453,0.9656054162575664,ZeroAction,0
DB09085,P08319,0.9656054162575664,ZeroAction,0
DB09085,P14223,0.9656054162575664,ZeroAction,0
DB12532,P0A8T7,0.9656054162575664,ZeroAction,0
DB12532,Q6DT37,0.9656054162575664,ZeroAction,0
DB09085,P69924,0.9656054162575664,ZeroAction,0
